M665133735973638144,1,ننتظر تفاعل من عشاق الغرب العربيه_عاجل الليبراليون ,سلبي,محايد
M665278854022434816,1,هذا الي مخرب الخدامات لازم يستضيفه داود الشريان غرد_بصوره رفع_سعر_الدخان_ب20_ريال ,سخرية,محايد
M665280779472216064,1,هل اليسا ب شط بحر الهوى شط_بحر_الهوى,محايد,لا يمكن تحديده
M664545957590208512,1,هل تدخل سحوبات مصطفى_الاغى على سيارات البي ام دبليو تحت القمار ام_بي_سي سؤال_للجميع سؤال_محيرني ,لا يمكن تحديده,محايد
M664596369336901632,1,وجود هذا الشخص بالذات وحديث بعض مرتزقه يدل بان الموضوع تلميع للقناه وليس دفاع عن الحق مقاطعه_فطور_فارس ,سلبي,محايد
M665599615916507136,1,يا مسافر وحدك خالد_العنيزان ,محايد,لا يمكن تحديده
M666854162924249088,1,يجب وضع لجنه للنظر الى الدعايات الهابطه ومعالجتها على شاشه ال قبل عرضها خصوصا انها قناه عملاقه وتمثل الشرق الاوسط امام العالم ,سلبي,محايد
M664563208204718080,1,يسسسسسسسسسس البطل راكان حنشوفوا في في اسبوع ,لا يمكن تحديده,إيجابي
M666403640534544384,1,يعني في تحذير سيول و المدارس مسكره و دول يعرضوا The Day AfterTomorrow ,لا يمكن تحديده,محايد
M665558643975266304,1,يكثر الممثلين اليهود في الافلام الامريكيه و هم يبثون اجندتهم عبر افلامهم قنوات تبث هذه الافلام و بكثره كانها ترغب في ايصال رسائلهم,سلبي,محايد
M664551026998034432,3, اتمنى من شركه موبايلي توزيع ارباح 25 هلله في كل ربع سنوي لمده 5سنوات ,إيجابي,محايد
M664729612589637632,2, اكبر 5 حسابات لقطاع الاعمال من حيث عدد المتابعين في تويتر جرير موبايلي زين العنايه بالعملاا تقنيه تقنيه التسوي ,محايد,لا يمكن تحديده
M664669604225138688,3, الاصرار و في روايه اخرى الزن و طوله البال مع الناس الكويسه يجيب حل موبايلي اخيرا صلحت شبكتها ,سخرية,كلاهما
M664350005243813888,15, الرياض_الماليه مؤشر_الاسهم ايجابي ونوصي بشراا سهم موبايلي وكسر 6900 وقف خساره ,محايد,لا يمكن تحديده
M665011023112466432,1, السعوديين_يعلنون_مقاطعه_stc اليوم اشتريت الشريحه وانترنت الى الجحيم وجاري نقل خطي المفوتر الى زين او موبايلي ,إيجابي,كلاهما
M663959089572106240,1, الكهرباا قطعوا كابل موبايلي وتم تمديد كابل الكهرباا بحضور مقاول موبايلي مكه يتبع ,محايد,لا يمكن تحديده
M664511074830561280,1, انا اتخرجت من الجامعه اليوم بعد عنا طويل مهندس اتصالات ايش هديتكم لي موبايلي,محايد,لا يمكن تحديده
M663953171702792192,13, اهالي اضم وقراها لا نحصل من موبايلي و الا دفع الاشتراك ,سلبي,لا يمكن تحديده
M663932105508921344,3, اهالي اضم وقراها لا نحصل من موبايلي و الا دفع الاشتراك بريده عنيزه الرس البدائع المذنب البكيريه ا ,سلبي,لا يمكن تحديده
M665555473685487616,1, اهم شيا لا يرعون الجار و تخرب الدار مثل ما صار ل موبايلي ,سخرية,لا يمكن تحديده
M664668501387407360,1, باقه حلا 1 من موبايلي دهورتكم وجعلتكم تتخبطون بعروض فاشله مثل هذا العرض فكروا بجديه كيف تستعيدون عملائكم من موبايلي,إيجابي,سلبي
M664761382202658816,2, باقه حلا19 من موبايلي تؤكد الجشع الجديد لجيوب المواطنين بعرض 15 هلله لكل1 ميجا يعني 1جيجا 150 ريال تخيل ,لا يمكن تحديده,سلبي
M663805587872968704,1, بالله ايش سالفتكم في النت ندفع فلوس ع الفاضي سلام الله على موبايلي بس,إيجابي,سلبي
M664120941874651136,1, بالنسبه لكم اكيد ما فيه احلى 150 ريال 1 قيقا بلاك بيري 1 قيقا ب 75 ريال عندكم يا واااااااد اختشي موبايلي,سخرية,لا يمكن تحديده
M665248743399231488,6, تاسي الي يستثمر بشركه سواا طرحت او لم تتطرح للتداول لن يكون هناك حمايه الا بالنظام فقط بمعنى شف زين موبايلي المعجل وصف ,محايد,لا يمكن تحديده
M664352975071125504,1, تاسي يشهد ارباح صباحيه في سهم الاتصالات وهي مصنفه اقوى شركه اتصالات سعوديه لكن موبايلي الشركه الخاسره ذات الخدمه السيئه لماذا ترتفع ,سلبي,كلاهما
M664052547775242240,1, تاسي_تداول بالرغم من المحفزات التاريخيه للسوق فقد قابل هذه المحفزات اخبار سلبيه تاريخيه مثل موبايلي و التصنيع,محايد,سلبي
M666194156579090432,1, تبوك اتمنى ان شركه موبايلي تعتمد التغطيه بمنطقه تبوك ومحافظاتها ضباا الوجه حقل قاطعو_stc_الخايسه,إيجابي,محايد
M665215138748846080,1, ترعى الاتحاد ب25 مليون في السنه وتطلق قريبا تطبيق للنادي يكون متصل بالمركز الاعلامي بالنادي يتبع موبايلي الاتحاد,محايد,لا يمكن تحديده
M666548662252797952,3, تشرفنا بتقديم خدمه نغمات الاتصال للمبدع عبدالاله النجيدي على و موبايلي وقريبا على زين ,لا يمكن تحديده,محايد
M664402642005807104,28, تنويه هام ننوه بعدم ارسال التصويت عبر شركه زين لعطل فني ويكون التصويت من خلال شركه موبايلي و زد_فرصتك12 ,محايد,لا يمكن تحديده
M665883163995021312,1, حركه_ماحبيتها حركه موبايلي يتصلون عليك 1404 ويحطون لك صوت سياره تفحط واشترك برنان للفوز بالسياره ي اني هزئت الموظفه قبل شوي ,سلبي,لا يمكن تحديده
M665196528173252608,1, رقم خدمه العملاا 1100 لا يعمل كيف نتواصل موبايلي,محايد,سلبي
M665489728582647808,4, زين موبايلي تحالف لايقاف برامج الاتصال المجاني في السعوديه ,محايد,لا يمكن تحديده
M666169783788916736,5, سهم موبايلي 7020 شراا من 28 الى 28 40 البيع من 28 70 الى 29 ايقاف_خساره 27 60 الرائد الاسهم_السعوديه,محايد,لا يمكن تحديده
M664437458445213696,196, شركات اتصالات تعتزم ايقاف مكالمات الانترنت السعوديه موبايلي زين_السعوديه ,محايد,سلبي
M664375423934013440,16, شركات اتصالات تعتزم ايقاف مكالمات الانترنت خلال الاسابيع المقبله زين موبايلي كافيه_الشرقيه ,محايد,سلبي
M664532542943571968,1, شركه كبيره وعريقه وقويه ماهي قادره تحل مشكله النت الضعيف في بحره المجاهدين الجنوبيه وهي واقعه بين مكه وجده في موقع ,كلاهما,سلبي
M666467362296766464,4, شركه موبايلي في الرساله الاولى تحذر من النصب والاحتيال وفي الرساله التاليه تمارس الاحتيال والنصب تناقض وخداع ,سخرية,سلبي
M666371328031727616,2, عبر القناه الخاصه ببرنامج تليجرام قمنا بالتعليق على الاتجاه الفني لسهم موبايلي ,محايد,لا يمكن تحديده
M666393912391696384,1, فتاه_تتعري_في_شركه_stc ننتظر الرد من موبايلي واتوقع يكون قاسي مو احسن مننا بحكم اني عميل موبايلي ,محايد,سخرية
M664619477485637632,1, قررت شركه موبايلي فسخ عقد رعايتها لنادي النصر نظير تراجعه الملحوظ لهذا العام الى المركز السابع موبايلي,محايد,سخرية
